loan_amnt,term,int_rate,installment,grade,emp_length,annual_inc,dti,home_ownership,purpose,open_acc,revol_bal,revol_util,total_acc,delinq_2yrs,pub_rec,mort_acc,default
5624.0,36,27.64,231.54,G,3,49243.0,33.17,RENT,debt_consolidation,12,3043.0,42.2,21,0,0,2,0
23566.0,36,6.37,720.88,A,3,75716.0,5.1,RENT,debt_consolidation,8,16059.0,89.7,21,0,0,1,0
23669.0,36,19.43,872.77,E,1,39747.0,29.78,RENT,other,11,2829.0,17.7,21,0,0,0,1
21449.0,36,9.72,689.28,B,5,72514.0,17.99,MORTGAGE,debt_consolidation,15,10217.0,62.8,24,0,0,1,0
9159.0,36,17.13,327.14,D,2,217490.0,13.36,MORTGAGE,debt_consolidation,14,6522.0,58.1,23,1,0,5,0
8743.0,60,22.93,246.12,F,1,40629.0,35.19,OWN,debt_consolidation,10,10509.0,90.4,25,1,0,2,0
6150.0,36,10.67,200.38,B,2,52094.0,22.38,RENT,car,9,20270.0,88.5,27,0,0,3,1
14049.0,36,14.05,480.5,C,2,38023.0,20.05,OWN,credit_card,11,12162.0,91.5,24,0,0,0,0
6987.0,60,26.87,212.81,G,5,41870.0,31.38,MORTGAGE,debt_consolidation,14,19346.0,58.1,26,0,0,1,1
6592.0,36,22.51,253.49,F,3,47023.0,22.13,RENT,credit_card,9,55399.0,17.9,17,0,0,1,0
10361.0,60,18.17,264.06,D,0,31041.0,34.32,MORTGAGE,debt_consolidation,5,1193.0,13.7,15,0,0,1,1
9962.0,36,10.11,321.96,B,5,51115.0,4.12,RENT,debt_consolidation,9,10696.0,77.0,20,0,0,2,0
9674.0,60,14.78,229.03,C,9,61854.0,31.05,MORTGAGE,credit_card,9,7761.0,41.9,19,0,0,3,0
17674.0,36,22.8,682.31,F,6,47010.0,6.55,MORTGAGE,debt_consolidation,11,8195.0,24.8,18,0,0,2,0
14009.0,36,23.87,548.66,F,10,15071.0,9.01,MORTGAGE,debt_consolidation,10,1043.0,66.8,16,0,0,2,0
11239.0,60,10.63,242.29,B,1,54579.0,7.18,MORTGAGE,debt_consolidation,10,10064.0,77.5,17,1,1,0,0
14910.0,60,20.23,396.93,E,9,58200.0,9.54,MORTGAGE,credit_card,9,4889.0,90.9,20,0,0,0,0
7369.0,36,7.19,228.17,A,5,186937.0,29.27,MORTGAGE,car,11,16386.0,4.4,25,0,0,0,0
14231.0,60,5.53,272.03,A,5,60845.0,26.21,MORTGAGE,small_business,19,105756.0,10.6,24,0,0,0,0
14623.0,36,17.62,525.87,D,5,104962.0,9.19,MORTGAGE,debt_consolidation,9,2696.0,68.0,17,2,0,3,0
5422.0,60,10.16,115.63,B,3,46378.0,10.81,MORTGAGE,major_purchase,12,11669.0,14.9,18,1,0,1,0
24280.0,36,6.81,747.59,A,3,130471.0,3.97,RENT,debt_consolidation,9,1354.0,12.8,21,0,0,1,0
7873.0,36,21.79,299.82,E,6,33971.0,16.58,RENT,credit_card,7,9396.0,18.4,18,0,0,1,0
14104.0,36,16.45,498.99,D,0,81064.0,15.14,RENT,small_business,10,20943.0,29.9,23,1,0,0,0
26867.0,36,23.31,1044.36,F,6,99133.0,5.83,RENT,credit_card,6,13145.0,88.6,19,0,0,2,0
23281.0,36,20.27,868.41,E,8,90777.0,33.39,MORTGAGE,debt_consolidation,12,31668.0,80.3,21,0,0,0,0
13638.0,36,21.79,519.36,E,3,219364.0,34.1,RENT,other,6,15827.0,33.5,16,0,0,2,0
10748.0,36,12.07,357.35,C,2,42166.0,4.36,RENT,debt_consolidation,9,1413.0,62.6,14,0,0,2,0
23588.0,36,11.06,772.91,B,2,139842.0,10.65,RENT,debt_consolidation,11,53079.0,68.9,25,0,0,1,0
20027.0,36,18.82,732.29,D,1,119777.0,29.44,MORTGAGE,car,14,1842.0,98.7,30,0,0,2,0
9219.0,60,9.6,194.07,B,1,61678.0,34.8,MORTGAGE,medical,4,51446.0,8.1,19,0,0,2,0
8292.0,36,23.75,324.23,F,1,180513.0,2.87,MORTGAGE,debt_consolidation,8,15980.0,35.9,21,1,0,1,0
3853.0,60,17.03,95.82,D,0,54834.0,36.09,MORTGAGE,credit_card,10,11675.0,94.6,22,0,0,2,0
14653.0,60,10.22,312.92,B,2,60681.0,2.47,OWN,debt_consolidation,7,45424.0,53.2,14,1,0,1,0
12713.0,36,19.38,468.45,E,3,59677.0,25.35,MORTGAGE,medical,10,14520.0,78.3,21,1,1,0,0
26416.0,60,26.74,802.52,G,10,27892.0,0.88,RENT,credit_card,12,21489.0,23.0,21,0,0,3,0
16571.0,36,6.89,510.83,A,10,94552.0,37.13,RENT,credit_card,6,9839.0,28.5,20,0,0,3,0
29749.0,36,7.51,925.52,A,1,86098.0,14.15,MORTGAGE,debt_consolidation,15,4333.0,89.4,28,0,1,0,0
8792.0,36,24.41,346.83,F,2,56229.0,25.95,RENT,home_improvement,14,2854.0,67.3,23,1,0,1,0
26447.0,36,7.52,822.91,A,5,172391.0,7.38,MORTGAGE,home_improvement,11,66744.0,83.5,18,0,0,2,0
9727.0,60,5.91,187.64,A,1,46059.0,12.85,RENT,debt_consolidation,11,37242.0,21.4,16,1,0,0,0
21302.0,36,13.0,717.75,C,5,21208.0,29.89,RENT,medical,6,7150.0,24.1,13,1,0,0,0
5568.0,36,15.73,195.01,D,4,187461.0,38.92,OWN,debt_consolidation,16,4360.0,29.3,26,0,0,1,0
15384.0,60,18.1,391.49,D,3,109827.0,39.68,MORTGAGE,medical,11,40414.0,82.5,26,0,0,0,1
4061.0,36,16.67,144.12,D,9,87171.0,32.39,RENT,major_purchase,16,20905.0,21.7,26,0,0,1,0
11381.0,36,26.0,458.55,G,9,48841.0,33.89,MORTGAGE,car,8,23920.0,67.0,16,0,0,1,1
17400.0,36,22.68,670.65,F,10,73516.0,38.78,MORTGAGE,home_improvement,8,30498.0,32.4,19,2,1,1,0
9773.0,60,27.63,302.11,G,2,28107.0,1.61,MORTGAGE,debt_consolidation,10,27040.0,61.0,18,0,0,2,0
7113.0,60,15.96,172.82,D,10,52309.0,6.81,RENT,debt_consolidation,12,57687.0,42.8,24,0,0,1,0
22196.0,36,6.94,684.74,A,5,34814.0,2.11,OWN,major_purchase,8,18970.0,25.9,23,0,1,1,0
12556.0,36,26.98,512.47,G,6,70062.0,20.05,MORTGAGE,debt_consolidation,7,2167.0,66.3,18,2,0,0,1
9959.0,36,5.09,298.88,A,10,104201.0,38.34,RENT,debt_consolidation,11,5796.0,69.4,15,0,0,1,0
13700.0,36,22.85,529.25,F,10,31934.0,23.3,MORTGAGE,debt_consolidation,9,13428.0,75.7,23,1,0,1,0
40000.0,60,5.72,768.11,A,8,92498.0,22.22,OWN,small_business,9,11356.0,82.2,18,0,0,1,0
26692.0,36,22.51,1026.44,F,3,67498.0,33.07,RENT,small_business,3,18220.0,27.0,8,1,0,3,1
26837.0,36,26.57,1089.44,G,5,90248.0,37.16,RENT,debt_consolidation,14,8463.0,38.8,20,1,0,1,1
17350.0,60,13.95,403.25,C,6,51775.0,27.94,RENT,debt_consolidation,15,1903.0,65.2,27,0,0,1,0
14763.0,60,10.54,317.61,B,9,91346.0,35.82,MORTGAGE,credit_card,13,10918.0,67.6,27,0,0,0,0
3173.0,36,10.2,102.68,B,7,39439.0,7.01,MORTGAGE,debt_consolidation,12,1337.0,99.2,26,0,0,1,0
8889.0,36,16.31,313.87,D,3,21821.0,20.14,RENT,home_improvement,12,1479.0,20.7,24,0,0,1,0
10013.0,36,8.93,318.08,B,4,25025.0,14.58,MORTGAGE,debt_consolidation,12,13808.0,58.0,26,0,0,1,0
4338.0,36,20.48,162.28,E,0,44282.0,13.3,MORTGAGE,debt_consolidation,10,3212.0,11.8,20,0,0,2,0
6671.0,36,13.47,226.29,C,10,22754.0,8.57,RENT,debt_consolidation,5,5304.0,12.6,14,0,0,1,0
4070.0,36,12.43,136.02,C,1,151785.0,35.76,RENT,debt_consolidation,14,13336.0,42.9,23,0,1,3,0
13056.0,60,15.61,314.8,D,6,56971.0,18.01,RENT,debt_consolidation,9,4680.0,55.7,24,0,0,3,0
21835.0,60,17.48,548.31,D,10,103939.0,21.21,MORTGAGE,other,10,12274.0,20.7,18,0,0,1,0
25954.0,36,8.26,816.42,A,4,96013.0,11.05,MORTGAGE,home_improvement,11,26885.0,5.6,16,0,0,0,0
17135.0,36,21.28,648.03,E,9,60105.0,38.51,RENT,debt_consolidation,9,3496.0,34.1,21,0,0,1,1
7495.0,36,25.31,299.23,F,9,300000.0,24.45,MORTGAGE,debt_consolidation,12,4642.0,21.9,23,1,0,2,0
4191.0,60,11.39,91.94,B,0,300000.0,0.03,MORTGAGE,debt_consolidation,17,15297.0,8.9,24,1,0,3,0
4656.0,60,9.15,96.99,B,4,138017.0,10.72,MORTGAGE,home_improvement,9,5244.0,82.5,20,0,0,2,0
6239.0,36,22.49,239.85,E,7,34783.0,39.97,MORTGAGE,car,11,15203.0,58.5,17,0,0,2,0
7838.0,36,9.22,250.05,B,4,141461.0,38.99,RENT,debt_consolidation,11,13562.0,72.2,18,0,0,0,0
12139.0,60,5.95,234.4,A,5,20971.0,21.78,RENT,debt_consolidation,12,5831.0,76.2,25,1,0,2,0
7270.0,36,19.24,267.37,E,6,138420.0,22.56,MORTGAGE,debt_consolidation,14,30576.0,15.0,24,0,0,1,0
16373.0,36,10.51,532.24,B,1,12917.0,36.06,MORTGAGE,debt_consolidation,11,2442.0,26.9,20,0,0,3,0
11622.0,36,8.95,369.31,B,4,49445.0,28.34,MORTGAGE,debt_consolidation,7,14929.0,5.6,17,0,0,3,0
13445.0,60,27.58,415.22,G,0,123683.0,37.29,RENT,credit_card,9,977.0,88.9,17,1,0,2,1
26480.0,36,11.71,875.85,B,1,75442.0,19.17,MORTGAGE,other,11,8898.0,79.1,23,1,0,0,0
6580.0,60,25.78,196.15,F,5,24658.0,39.04,MORTGAGE,small_business,12,8609.0,27.7,24,0,0,1,1
17175.0,36,9.1,546.96,B,6,66316.0,21.58,MORTGAGE,car,10,2428.0,31.0,25,0,0,1,0
13248.0,60,23.84,379.89,F,1,75461.0,25.79,MORTGAGE,debt_consolidation,9,37583.0,58.5,19,0,0,1,0
10937.0,36,16.55,387.49,D,8,67702.0,3.3,MORTGAGE,home_improvement,15,2708.0,59.6,23,1,0,2,0
22723.0,36,6.81,699.65,A,3,46893.0,24.47,RENT,medical,15,5781.0,87.0,24,0,0,3,0
22639.0,60,21.87,623.59,E,10,100012.0,30.71,RENT,debt_consolidation,14,26382.0,3.0,24,1,0,0,0
7571.0,60,25.52,224.53,F,3,119008.0,17.57,MORTGAGE,car,7,10156.0,92.4,17,1,0,1,0
11977.0,60,8.75,247.17,B,1,54583.0,20.1,RENT,debt_consolidation,7,5503.0,86.9,13,0,0,4,0
15815.0,36,21.69,601.45,E,8,149014.0,15.73,MORTGAGE,other,8,4452.0,50.7,18,2,1,2,1
11341.0,36,15.24,394.47,C,6,54516.0,38.76,RENT,debt_consolidation,8,8276.0,11.6,14,0,0,0,0
18978.0,36,22.34,728.12,E,3,44628.0,19.06,MORTGAGE,debt_consolidation,7,5489.0,62.0,11,0,0,1,0
15815.0,36,21.42,599.25,E,3,135151.0,5.05,MORTGAGE,debt_consolidation,9,9098.0,62.0,18,0,0,5,0
40000.0,60,5.61,766.08,A,1,132224.0,1.15,MORTGAGE,debt_consolidation,9,4244.0,8.9,20,0,0,1,0
5334.0,36,9.11,169.89,B,3,41272.0,30.9,MORTGAGE,car,10,19668.0,93.3,19,0,0,2,0
12413.0,36,15.83,435.36,D,0,37830.0,21.91,RENT,debt_consolidation,16,4307.0,62.8,25,0,0,2,0
7746.0,36,26.47,314.03,G,5,172583.0,0.11,RENT,small_business,15,1825.0,54.3,22,0,0,0,0
19196.0,36,12.87,645.59,C,10,56297.0,15.3,MORTGAGE,medical,9,135568.0,57.8,17,0,0,1,0
5063.0,60,19.46,132.62,E,9,59992.0,36.56,MORTGAGE,other,13,22065.0,52.8,23,0,0,4,0
16445.0,36,5.28,494.94,A,0,51465.0,37.91,RENT,car,13,4134.0,9.2,23,1,0,3,1
9154.0,36,21.36,346.57,E,10,132318.0,2.14,MORTGAGE,other,9,3347.0,76.7,16,0,0,6,0
8600.0,60,18.87,222.47,D,4,216751.0,4.94,OWN,debt_consolidation,13,16113.0,0.4,25,3,0,0,1
5609.0,36,21.45,212.62,E,1,62442.0,0.19,MORTGAGE,other,7,4247.0,82.4,15,1,1,0,0
10107.0,36,25.81,406.2,F,8,255412.0,34.75,RENT,debt_consolidation,17,22906.0,14.5,27,1,0,1,1
25609.0,36,8.37,806.87,A,3,42929.0,2.84,RENT,debt_consolidation,8,13614.0,30.9,18,1,0,0,0
13159.0,36,11.02,430.93,B,2,50530.0,4.32,OWN,debt_consolidation,14,10832.0,36.8,23,2,0,3,0
19470.0,36,27.9,804.3,G,1,89667.0,9.1,MORTGAGE,major_purchase,5,9795.0,44.0,21,0,0,1,0
36271.0,36,8.59,1146.5,B,5,36673.0,36.69,MORTGAGE,debt_consolidation,12,34937.0,46.7,29,0,0,2,0
15650.0,36,21.57,594.2,E,1,88976.0,27.53,MORTGAGE,debt_consolidation,14,6632.0,63.4,23,0,0,2,0
9554.0,36,21.68,363.29,E,9,43866.0,24.68,RENT,home_improvement,12,9330.0,45.3,19,0,0,1,1
17683.0,36,20.71,663.58,E,5,23707.0,31.39,RENT,credit_card,13,3801.0,75.4,24,0,1,0,0
9638.0,36,10.23,312.03,B,4,21047.0,27.73,RENT,debt_consolidation,22,14839.0,11.2,36,0,0,3,0
9871.0,60,9.95,209.49,B,0,49302.0,29.84,MORTGAGE,credit_card,9,3417.0,31.3,15,0,0,3,0
5367.0,36,20.33,200.36,E,9,76924.0,2.95,MORTGAGE,debt_consolidation,8,27476.0,24.6,20,0,0,2,0
23289.0,60,9.28,486.61,B,5,26457.0,23.59,MORTGAGE,credit_card,13,30283.0,31.3,26,0,0,1,0
10598.0,36,20.22,395.05,E,4,66646.0,30.13,RENT,credit_card,12,1538.0,20.0,19,0,0,1,0
14902.0,36,16.33,526.34,D,8,66760.0,22.63,MORTGAGE,other,8,22613.0,87.1,15,0,0,2,0
7175.0,36,13.89,244.84,C,0,54145.0,0.47,RENT,car,11,2340.0,49.1,16,0,0,3,0
17354.0,60,11.91,385.24,B,3,34346.0,8.44,MORTGAGE,debt_consolidation,12,5260.0,62.4,25,2,0,2,1
8458.0,36,26.79,344.35,G,6,69158.0,38.52,MORTGAGE,debt_consolidation,7,7923.0,75.3,20,0,0,2,1
12271.0,36,16.69,435.6,D,4,54973.0,28.19,RENT,medical,7,5161.0,30.5,18,0,0,2,0
22622.0,60,17.91,573.34,D,1,107909.0,27.54,MORTGAGE,credit_card,16,5675.0,87.3,22,1,0,1,0
21471.0,60,26.83,653.44,G,2,27565.0,26.41,RENT,small_business,11,18210.0,44.9,23,0,0,3,0
13184.0,36,20.04,490.23,E,3,64111.0,5.11,OWN,credit_card,10,23633.0,63.8,17,0,0,1,0
4624.0,60,27.03,141.28,G,10,27914.0,0.16,RENT,small_business,17,7229.0,2.7,22,1,0,2,1
40000.0,36,7.45,1243.33,A,3,51935.0,17.63,MORTGAGE,debt_consolidation,11,8082.0,42.2,23,1,0,0,0
38083.0,36,24.47,1503.52,F,2,31038.0,17.77,OWN,major_purchase,18,15232.0,29.3,24,0,0,0,0
20612.0,36,12.71,691.62,C,9,34532.0,32.47,RENT,car,15,2828.0,3.5,23,2,0,1,0
8502.0,36,23.64,331.95,F,4,59736.0,7.26,MORTGAGE,debt_consolidation,13,8417.0,35.1,24,1,0,1,0
12480.0,36,24.68,494.09,F,4,42643.0,11.0,MORTGAGE,debt_consolidation,11,6480.0,83.8,20,0,0,3,1
9643.0,60,11.24,210.82,B,5,144353.0,3.13,MORTGAGE,credit_card,10,10744.0,89.2,15,0,0,0,0
28519.0,36,14.4,980.26,C,6,121479.0,16.0,MORTGAGE,car,12,2524.0,57.0,23,0,0,1,0
15639.0,36,21.7,594.84,E,6,97037.0,10.24,MORTGAGE,medical,10,11671.0,98.3,16,1,0,0,0
8346.0,60,7.28,166.37,A,0,95892.0,10.52,MORTGAGE,credit_card,11,10761.0,92.3,18,0,0,2,0
10072.0,36,22.38,386.64,E,9,64742.0,10.16,RENT,home_improvement,12,58658.0,67.0,20,0,0,0,0
26179.0,60,7.54,525.07,A,1,130990.0,9.26,RENT,car,3,2223.0,20.1,10,0,0,1,0
34894.0,60,26.03,1045.36,G,2,50190.0,12.79,MORTGAGE,debt_consolidation,12,82027.0,12.1,22,1,0,2,0
33423.0,60,11.36,732.71,B,1,213549.0,21.47,MORTGAGE,car,14,55471.0,66.0,22,0,0,0,0
21041.0,60,18.24,537.05,D,8,34019.0,17.51,MORTGAGE,debt_consolidation,11,29241.0,40.7,21,0,0,2,0
11481.0,36,7.69,358.13,A,6,30415.0,2.54,MORTGAGE,credit_card,12,4890.0,4.9,26,0,0,3,0
1910.0,36,11.2,62.71,B,8,25926.0,17.03,MORTGAGE,other,14,21679.0,90.2,22,0,0,4,0
15967.0,36,14.29,547.97,C,7,28781.0,33.85,RENT,credit_card,14,1441.0,5.1,22,0,0,1,0
13345.0,36,16.2,470.49,D,1,22525.0,4.03,MORTGAGE,debt_consolidation,16,1057.0,79.1,30,2,0,2,0
14530.0,36,5.0,435.48,A,3,68081.0,37.77,OWN,medical,12,4554.0,54.3,27,0,0,1,0
13799.0,36,25.44,551.86,F,5,99937.0,12.34,RENT,credit_card,8,3064.0,42.5,17,0,0,3,0
6028.0,60,5.18,114.25,A,3,61113.0,0.58,MORTGAGE,debt_consolidation,9,1136.0,67.9,18,2,0,2,0
18666.0,60,22.79,523.95,F,2,26077.0,10.13,RENT,debt_consolidation,11,40953.0,48.4,15,0,0,1,1
19523.0,36,15.82,684.64,D,10,45170.0,2.79,MORTGAGE,debt_consolidation,10,3962.0,59.2,19,1,0,2,0
20119.0,36,17.05,717.8,D,8,99200.0,22.66,MORTGAGE,debt_consolidation,6,12903.0,57.9,15,0,0,2,0
23575.0,36,9.79,758.38,B,3,48769.0,12.65,RENT,home_improvement,6,135113.0,60.1,13,0,0,1,0
19195.0,60,18.97,497.61,D,8,37085.0,32.28,OWN,credit_card,11,7244.0,99.1,20,0,0,1,0
10446.0,36,17.36,374.3,D,6,24143.0,29.31,RENT,car,9,2241.0,29.3,16,0,0,2,0
12804.0,36,8.78,405.85,B,0,46460.0,18.74,RENT,credit_card,11,52403.0,30.7,22,0,1,0,0
14111.0,36,10.48,458.51,B,3,39280.0,22.42,RENT,debt_consolidation,14,6997.0,36.2,23,0,0,3,0
14252.0,36,6.54,437.07,A,2,56850.0,24.35,RENT,debt_consolidation,8,18934.0,90.2,17,1,0,1,1
24317.0,60,6.52,476.02,A,2,79684.0,10.83,MORTGAGE,debt_consolidation,10,534.0,55.4,18,0,0,3,0
19657.0,36,5.32,591.97,A,2,50540.0,5.58,MORTGAGE,other,10,10904.0,92.8,19,1,0,0,0
40000.0,36,10.07,1292.0,B,10,66895.0,15.06,RENT,debt_consolidation,8,7619.0,75.8,22,0,0,4,0
40000.0,60,20.63,1073.83,E,5,79475.0,3.79,MORTGAGE,credit_card,8,5613.0,25.1,14,0,0,4,0
14014.0,60,12.27,313.65,C,9,28627.0,12.59,MORTGAGE,small_business,16,21338.0,57.1,21,0,0,2,0
1337.0,60,12.88,30.34,C,2,185651.0,22.1,RENT,other,6,4131.0,8.1,12,0,0,2,0
28060.0,36,8.03,879.69,A,1,38374.0,21.6,MORTGAGE,debt_consolidation,13,6133.0,55.9,27,0,0,2,0
9660.0,36,18.24,350.4,D,10,81629.0,4.82,OWN,debt_consolidation,6,8994.0,19.1,13,0,0,1,0
8259.0,36,12.87,277.76,C,5,30285.0,0.33,MORTGAGE,debt_consolidation,15,19283.0,41.1,25,0,0,1,0
10519.0,36,20.56,393.93,E,10,63965.0,3.56,MORTGAGE,debt_consolidation,12,6324.0,57.6,19,0,0,2,0
10219.0,36,22.05,390.53,E,0,65384.0,1.45,RENT,credit_card,15,6923.0,19.2,29,0,0,0,0
19290.0,36,18.45,701.74,D,10,162017.0,16.02,MORTGAGE,home_improvement,11,6866.0,75.2,18,0,0,2,0
5241.0,36,11.35,172.45,B,4,52074.0,15.59,RENT,major_purchase,10,6827.0,47.9,16,0,0,1,0
6998.0,60,16.7,172.79,D,1,130572.0,9.66,MORTGAGE,debt_consolidation,11,2169.0,87.4,24,0,0,0,0
16414.0,36,10.79,535.74,B,7,71273.0,8.62,MORTGAGE,home_improvement,11,17296.0,31.0,22,0,1,2,0
19414.0,60,25.77,578.62,F,9,181909.0,15.86,RENT,debt_consolidation,7,18510.0,76.6,17,1,0,0,0
19632.0,36,22.63,756.17,F,0,20577.0,3.46,MORTGAGE,medical,9,1595.0,2.4,19,0,0,2,0
8331.0,36,16.34,294.29,D,10,79962.0,8.57,MORTGAGE,car,10,5156.0,55.2,21,1,0,0,0
7428.0,36,27.21,304.09,G,7,12043.0,16.23,MORTGAGE,credit_card,10,30418.0,84.6,16,1,1,0,1
9858.0,60,17.58,248.08,D,3,57824.0,3.79,MORTGAGE,debt_consolidation,16,9010.0,83.1,23,1,0,1,0
15428.0,36,12.56,516.57,C,1,110481.0,33.63,OWN,other,10,5879.0,56.6,20,0,1,1,0
32575.0,60,7.2,648.1,A,4,142539.0,27.04,OWN,car,18,2658.0,62.1,25,0,0,1,0
3911.0,36,17.51,140.43,D,2,93263.0,15.32,OWN,debt_consolidation,12,28526.0,76.7,23,0,0,5,0
11703.0,60,24.79,342.06,F,5,50295.0,6.02,MORTGAGE,credit_card,9,4019.0,54.3,15,0,0,2,0
6005.0,36,24.93,238.54,F,9,83040.0,7.77,RENT,debt_consolidation,9,16105.0,80.1,21,0,0,0,0
4957.0,60,18.91,128.34,D,7,270987.0,4.8,MORTGAGE,debt_consolidation,21,55338.0,60.2,33,0,0,0,0
23865.0,36,14.05,816.23,C,4,62644.0,6.4,RENT,debt_consolidation,8,9166.0,15.1,19,0,0,3,0
18523.0,60,19.96,490.33,E,1,106577.0,16.9,RENT,home_improvement,9,33601.0,76.7,17,0,0,3,0
17495.0,36,22.53,672.95,F,10,46276.0,9.83,OWN,debt_consolidation,17,12927.0,35.8,28,0,0,0,0
23216.0,36,14.47,798.78,C,2,113807.0,35.38,RENT,debt_consolidation,10,22254.0,88.4,32,1,0,3,0
10018.0,60,15.95,243.35,D,2,103118.0,38.44,RENT,debt_consolidation,16,6306.0,38.5,22,0,0,1,0
10305.0,36,20.65,386.39,E,7,41510.0,27.65,RENT,debt_consolidation,18,3362.0,24.3,21,0,0,1,0
40000.0,36,25.16,1593.78,F,8,95452.0,32.35,RENT,small_business,11,5105.0,30.3,22,0,0,0,1
11523.0,60,23.19,326.1,F,10,98211.0,10.2,RENT,home_improvement,17,5683.0,18.2,24,0,0,2,0
20766.0,36,5.52,627.24,A,10,93336.0,26.6,MORTGAGE,debt_consolidation,7,10608.0,44.8,16,0,1,4,1
13411.0,36,7.86,419.39,A,10,58414.0,2.32,OWN,debt_consolidation,14,16533.0,74.8,23,0,0,4,0
4407.0,36,24.61,174.31,F,4,125173.0,38.41,MORTGAGE,small_business,11,1720.0,66.0,25,1,0,2,1
3918.0,60,24.18,113.12,F,1,34168.0,26.81,RENT,other,6,9519.0,87.2,16,0,0,2,0
9439.0,36,13.94,322.33,C,6,60225.0,12.67,RENT,credit_card,12,11109.0,2.1,25,0,0,4,0
25176.0,36,18.44,915.74,D,0,64013.0,30.92,MORTGAGE,debt_consolidation,14,8539.0,76.0,31,0,0,1,0
21439.0,36,25.83,861.85,F,1,120913.0,0.63,RENT,home_improvement,9,2854.0,60.9,20,0,0,4,0
23120.0,60,25.97,691.81,F,0,33527.0,15.05,RENT,debt_consolidation,7,12243.0,96.5,18,1,1,1,1
7389.0,60,23.01,208.34,F,1,69193.0,35.83,MORTGAGE,debt_consolidation,11,11778.0,83.1,19,0,0,1,0
35225.0,60,9.82,745.31,B,5,44560.0,10.53,OWN,credit_card,7,18529.0,28.1,19,0,0,0,0
7488.0,36,21.8,285.2,E,4,63938.0,26.72,RENT,debt_consolidation,12,6500.0,86.4,21,0,0,1,1
15179.0,36,7.33,470.98,A,3,75764.0,14.4,OWN,other,11,10957.0,87.5,23,1,0,3,0
13277.0,36,25.56,531.83,F,9,27804.0,15.69,RENT,car,10,14222.0,82.5,14,0,0,2,1
12036.0,36,8.43,379.56,A,7,127827.0,29.84,RENT,debt_consolidation,9,8497.0,52.6,24,1,1,1,0
29827.0,60,20.23,794.06,E,10,77397.0,36.41,RENT,other,8,2129.0,84.9,21,0,0,1,1
8751.0,60,19.04,227.2,E,4,35769.0,6.67,RENT,debt_consolidation,4,840.0,31.5,15,0,0,1,1
5945.0,36,22.87,229.73,F,2,48791.0,11.08,OWN,credit_card,13,3598.0,34.9,24,2,0,1,0
13521.0,36,17.69,486.72,D,1,146755.0,19.51,OWN,credit_card,10,1472.0,64.8,21,1,0,2,0
10510.0,36,6.37,321.5,A,7,76842.0,24.55,MORTGAGE,home_improvement,7,10429.0,2.7,14,0,0,0,0
40000.0,36,21.23,1511.73,E,9,33559.0,18.71,MORTGAGE,debt_consolidation,11,2919.0,65.1,26,0,0,0,0
20048.0,36,13.81,683.34,C,1,37418.0,32.22,RENT,other,15,4207.0,32.0,31,0,0,1,0
10450.0,36,12.37,348.94,C,10,87105.0,30.72,OWN,debt_consolidation,14,47633.0,89.6,28,0,0,1,0
7089.0,36,27.81,292.5,G,5,93609.0,16.21,MORTGAGE,home_improvement,12,5462.0,41.3,24,0,0,1,0
4324.0,60,18.58,111.17,D,1,74438.0,1.62,MORTGAGE,small_business,10,26554.0,74.9,23,1,0,3,0
7222.0,36,21.35,273.39,E,7,50268.0,7.78,MORTGAGE,medical,8,8428.0,27.3,11,0,0,1,0
14314.0,36,17.11,511.12,D,5,97325.0,19.48,RENT,credit_card,14,1925.0,32.9,23,0,0,1,0
31458.0,36,22.71,1212.98,F,0,49656.0,37.1,MORTGAGE,major_purchase,6,7775.0,18.5,18,0,0,2,0
26187.0,60,22.3,727.73,E,4,35853.0,22.7,RENT,debt_consolidation,20,798.0,24.1,25,1,0,1,0
15328.0,60,20.11,407.04,E,9,155122.0,21.22,RENT,small_business,14,10098.0,10.8,31,0,0,1,0
11005.0,36,27.95,454.91,G,5,80280.0,28.96,MORTGAGE,small_business,8,3181.0,61.7,17,0,1,2,0
15698.0,36,15.58,548.65,D,2,37389.0,6.09,OWN,debt_consolidation,10,7949.0,84.0,28,0,0,0,0
9787.0,36,21.24,369.93,E,10,64897.0,5.88,RENT,debt_consolidation,9,4206.0,28.4,17,0,2,0,1
37460.0,36,23.35,1456.91,F,2,60863.0,13.82,MORTGAGE,debt_consolidation,15,26481.0,30.2,26,0,0,1,0
11926.0,36,13.65,405.58,C,2,48535.0,39.79,MORTGAGE,debt_consolidation,17,8459.0,90.9,24,0,0,1,0
12685.0,36,15.52,442.97,D,3,68881.0,35.04,MORTGAGE,home_improvement,6,5921.0,9.1,13,0,1,2,0
3535.0,36,27.29,144.87,G,10,34299.0,27.2,RENT,medical,14,4947.0,9.2,24,0,0,1,0
11882.0,36,5.74,360.08,A,5,101132.0,15.65,RENT,home_improvement,12,10019.0,77.1,24,0,0,4,0
22068.0,36,12.71,740.48,C,7,59653.0,22.19,OWN,credit_card,11,5560.0,25.1,20,0,0,1,0
7040.0,36,16.18,248.13,D,10,22796.0,12.14,MORTGAGE,other,15,802.0,53.1,20,0,0,1,0
8515.0,36,5.03,255.32,A,9,52214.0,26.97,RENT,credit_card,6,4702.0,45.8,14,0,1,2,0
21496.0,36,25.68,862.43,F,1,41377.0,16.75,RENT,debt_consolidation,10,8129.0,55.5,15,0,0,1,1
